sportmonks_fixture_id,fixture_id,player_id,player_name,team_id,match_position,starter,captain,match_minutes,match_goals,match_assists,match_shots,match_shots_on_target,match_xg,league_id,season_id,match_date,goals_last_3,goals_last_5,goals_last_10,assists_last_5,minutes_last_5,starts_last_5,shots_last_5,shots_on_target_last_5,xg_last_5,xg_last_10,goals_per_90,xg_per_90,starter_probability,recent_form_score,position,position_group,formation,lineup_available,lineup_quality_score,starting_xi_json,bench_json,goalkeeper_player_id,expected_minutes,lineup_status,team_strength_proxy,opponent_defense_proxy,target_anytime,first_goal_player_id,target_first_goal,target_most_likely,split,implied_probability_anytime,odds_anytime,implied_probability_first,odds_first,api_football_fixture_id,has_goalscorer_odds
19609152,19609152,25922235,Arthur Theate,18743,,False,False,17,0,0,0,0,,732,26618,2026-06-21 19:00:00+00:00,0,0,0,0,360,4,0,1,0.1641,0.2162,0.0,0.041,0.8,0.0656,,,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,75.6,bench,0.058499999999999996,0.15384615384615385,0,,0,0,test,0.11568633333333334,8.933333333333334,0.045249333333333336,23.0,1489395,1
19609152,19609152,297354,Mehdi Taremi,18652,FWD,True,False,90,0,0,0,1,0.3141,732,26618,2026-06-21 19:00:00+00:00,1,2,3,1,383,5,0,2,0.1787,0.6016,0.47,0.042,1.0,2.2225,FWD,FWD,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,90.0,starter,0.09499999999999999,0.25,0,,0,0,test,0.19769133333333336,5.283333333333333,0.08048066666666666,13.083333333333334,1489395,1
19609152,19609152,37611902,Joaquin Seys,18743,,False,False,0,0,0,0,0,,732,26618,2026-06-21 19:00:00+00:00,0,0,0,1,337,4,0,0,0.0,0.1347,0.0,0.0,0.8,0.6667,,,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,75.6,bench,0.058499999999999996,0.15384615384615385,0,,0,0,test,0.127451,7.933333333333334,0.04859333333333334,21.0,1489395,1
19609152,19609152,296612,Shoja Khalilzadeh,18652,DEF,True,False,90,0,0,0,0,0.0338,732,26618,2026-06-21 19:00:00+00:00,0,0,0,0,101,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,DEF,DEF,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,90.0,starter,0.09499999999999999,0.25,0,,0,0,test,0.044494,24.5,0.016564,67.33333333333333,1489395,1
19609152,19609152,1371,Kevin De Bruyne,18743,FWD,True,False,95,0,0,0,1,0.1094,732,26618,2026-06-21 19:00:00+00:00,0,0,0,2,281,4,0,1,0.0636,0.6093,0.0,0.0204,0.8,0.809,FWD,FWD,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,75.6,starter,0.058499999999999996,0.15384615384615385,0,,0,0,test,0.3186276666666667,3.1733333333333333,0.133076,7.7,1489395,1
19609152,19609152,35322,Ehsan Hajsafi,18652,MID,True,True,66,0,0,0,0,,732,26618,2026-06-21 19:00:00+00:00,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,MID,MID,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,18.0,starter,0.09499999999999999,0.25,0,,0,0,test,0.058076666666666665,17.5,0.022081,46.333333333333336,1489395,1
19609152,19609152,61517,Thomas Meunier,18743,DEF,True,False,66,0,0,0,0,,732,26618,2026-06-21 19:00:00+00:00,0,0,0,0,349,4,0,1,0.0966,0.0966,0.0,0.0249,0.8,0.0097,DEF,DEF,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,75.6,starter,0.058499999999999996,0.15384615384615385,0,,0,0,test,0.13835133333333335,8.216666666666667,0.055270999999999994,21.083333333333332,1489395,1
19609152,19609152,61780,Leandro Trossard,18743,FWD,True,False,103,0,0,0,0,0.0761,732,26618,2026-06-21 19:00:00+00:00,0,0,0,2,302,3,0,1,0.0802,0.3225,0.0,0.0239,0.6,0.6747,FWD,FWD,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,61.2,starter,0.058499999999999996,0.15384615384615385,0,,0,0,test,0.321272,3.1233333333333335,0.13461533333333334,7.5,1489395,1
19609152,19609152,61848,Brandon Mechele,18743,DEF,True,False,103,0,0,0,0,0.1020,732,26618,2026-06-21 19:00:00+00:00,0,1,1,1,449,5,0,2,0.5197,0.5637,0.2004,0.1042,1.0,1.3893,DEF,DEF,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,90.0,starter,0.058499999999999996,0.15384615384615385,0,,0,0,test,0.11568633333333334,8.933333333333334,0.045249333333333336,23.0,1489395,1
19609152,19609152,62318,Hans Vanaken,18743,,False,False,37,0,0,0,0,0.1483,732,26618,2026-06-21 19:00:00+00:00,0,1,1,1,373,4,0,1,0.6517,1.0313,0.2413,0.1572,0.8,1.9925,,,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,75.6,bench,0.058499999999999996,0.15384615384615385,0,,0,0,test,0.239853,4.283333333333333,0.09829033333333333,10.6,1489395,1
19609152,19609152,62337,Timothy Castagne,18743,,False,False,37,0,0,0,0,,732,26618,2026-06-21 19:00:00+00:00,0,0,0,0,60,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,90.0,bench,0.058499999999999996,0.15384615384615385,0,,0,0,test,0.11261933333333334,8.916666666666666,0.04231866666666667,23.666666666666668,1489395,1
19609152,19609152,995,Romelu Lukaku,18743,FWD,True,False,81,0,0,0,0,0.0137,732,26618,2026-06-21 19:00:00+00:00,0,0,0,0,32,0,0,1,0.1905,0.1905,0.0,0.5358,0.0,0.0888,FWD,FWD,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,18.0,starter,0.058499999999999996,0.15384615384615385,0,,0,0,test,0.5190016666666667,1.9399999999999997,0.24765033333333333,4.116666666666666,1489395,1
19609152,19609152,62871,Dodi Lukébakio,18743,,False,False,37,0,0,0,1,0.0262,732,26618,2026-06-21 19:00:00+00:00,0,0,0,0,202,2,0,5,0.8363,0.9336,0.0,0.3726,0.4,0.3516,,,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,46.8,bench,0.058499999999999996,0.15384615384615385,0,,0,0,test,0.30929466666666666,3.233333333333333,0.12837833333333334,7.8,1489395,1
19609152,19609152,62342,Youri Tielemans,18743,MID,True,True,90,0,0,0,1,0.0416,732,26618,2026-06-21 19:00:00+00:00,1,1,2,0,442,5,0,2,0.0766,0.3131,0.2036,0.0156,1.0,0.4077,MID,MID,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,90.0,starter,0.058499999999999996,0.15384615384615385,0,,0,0,test,0.22105266666666668,4.6000000000000005,0.088319,11.666666666666666,1489395,1
19609152,19609152,296300,Ramin Rezaeian,18652,MID,True,False,90,0,0,0,0,,732,26618,2026-06-21 19:00:00+00:00,1,1,1,1,90,1,0,1,0.0,0.0,1.0,0.0,1.0,5.0,MID,MID,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,90.0,starter,0.09499999999999999,0.25,0,,0,0,test,0.09401700000000002,11.266666666666666,0.03627466666666667,29.333333333333332,1489395,1
19609152,19609152,295910,Shahriar Moghanlou,18652,,False,False,16,0,0,0,0,,732,26618,2026-06-21 19:00:00+00:00,0,0,0,1,53,1,0,0,0.0,0.0,0.0,0.0,1.0,2.0,,,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,90.0,bench,0.09499999999999999,0.25,0,,0,0,test,0.18357500000000002,5.533333333333334,0.07407433333333334,13.75,1489395,1
19609152,19609152,297293,Ali Alipour,18652,,False,False,0,0,0,0,0,,732,26618,2026-06-21 19:00:00+00:00,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,18.0,bench,0.09499999999999999,0.25,0,,0,0,test,0.17502766666666666,5.866666666666667,0.06884566666666667,15.083333333333334,1489395,1
19609152,19609152,170516,Milad Mohammadi,18652,,False,False,24,0,0,0,0,,732,26618,2026-06-21 19:00:00+00:00,0,0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,90.0,bench,0.09499999999999999,0.25,0,,0,0,test,0.041006666666666663,25.5,0.014897333333333332,70.66666666666667,1489395,1
19609152,19609152,170468,Saeed Ezatolahi,18652,FWD,True,False,85,0,0,0,1,0.1557,732,26618,2026-06-21 19:00:00+00:00,0,0,0,0,90,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,FWD,FWD,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,90.0,starter,0.09499999999999999,0.25,0,,0,0,test,0.06743333333333333,14.833333333333334,0.025269,39.666666666666664,1489395,1
19609152,19609152,191286,Saman Ghoddos,18652,MID,True,False,87,0,0,0,0,,732,26618,2026-06-21 19:00:00+00:00,0,0,0,0,65,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,MID,MID,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,90.0,starter,0.09499999999999999,0.25,0,,0,0,test,0.09049766666666666,11.5,0.035481000000000006,29.666666666666668,1489395,1
19609178,19609178,2823329,Juan Manuel Sanabria,15251,DEF,True,False,90,0,0,0,0,,732,26618,2026-06-21 22:00:00+00:00,0,0,0,0,52,0,0,0,0.001,0.001,0.0,0.0017,0.0,0.0015,DEF,DEF,,True,0.800,"[13653174   893705   333797   260862     4449   260887   260904 13649139
 15745936   128229  2823329   162887   160046   120887  5956430 37564774
    26433    27584 37559583 37522757     6361    96146]","[   25333   186514   260880  6013424 20673398   260891 12393438   456276
 12867773   129658   466063   459653 22126556   113633 12394069   163034
 22536228  3872642    26619    28637  1498038  3188035 37400393    99039
  5640874 37586867 37527313 37547164]",162887.0,18.0,starter,0.0519875,0.0,0,5956430.0,0,0,test,0.12810433333333335,7.833333333333333,0.05263199999999999,19.0,1489398,1
19609178,19609178,3188035,Willy Semedo,18823,,False,False,0,0,0,0,0,,732,26618,2026-06-21 22:00:00+00:00,0,0,2,0,347,3,0,5,0.1139,1.9178,0.0,0.0295,0.6,0.0569,,,,True,0.800,"[13653174   893705   333797   260862     4449   260887   260904 13649139
 15745936   128229  2823329   162887   160046   120887  5956430 37564774
    26433    27584 37559583 37522757     6361    96146]","[   25333   186514   260880  6013424 20673398   260891 12393438   456276
 12867773   129658   466063   459653 22126556   113633 12394069   163034
 22536228  3872642    26619    28637  1498038  3188035 37400393    99039
  5640874 37586867 37527313 37547164]",162887.0,61.2,bench,0.0,0.25,0,5956430.0,0,0,test,0.136911,7.566666666666666,0.05841266666666667,18.166666666666668,1489398,1
19609178,19609178,5956430,Kevin Lenini,18823,MID,True,False,79,1,0,0,1,0.0908,732,26618,2026-06-21 22:00:00+00:00,0,0,0,0,99,1,0,0,0.0004,0.0004,0.0,0.0004,1.0,0.0006,MID,MID,,True,0.800,"[13653174   893705   333797   260862     4449   260887   260904 13649139
 15745936   128229  2823329   162887   160046   120887  5956430 37564774
    26433    27584 37559583 37522757     6361    96146]","[   25333   186514   260880  6013424 20673398   260891 12393438   456276
 12867773   129658   466063   459653 22126556   113633 12394069   163034
 22536228  3872642    26619    28637  1498038  3188035 37400393    99039
  5640874 37586867 37527313 37547164]",162887.0,90.0,starter,0.0,0.25,1,5956430.0,1,0,test,0.090909,11.0,0.034483,29.0,1489398,1
